   X(ms)	 FEx_Ip(kA)
0.000000E+00	0.000000E+00
1.000000E-01	0.000000E+00
2.000000E-01	0.000000E+00
3.000000E-01	0.000000E+00
4.000000E-01	0.000000E+00
5.000000E-01	4.419092E-01
6.000000E-01	1.402487E+00
7.000000E-01	2.451029E+00
8.000000E-01	3.873050E+00
9.000000E-01	5.569691E+00
1.000000E+00	7.799171E+00
1.100000E+00	9.778750E+00
1.200000E+00	1.163766E+01
1.300000E+00	1.349644E+01
1.400000E+00	1.479464E+01
1.500000E+00	1.600171E+01
1.600000E+00	1.695868E+01
1.700000E+00	1.770749E+01
1.800000E+00	1.833732E+01
1.900000E+00	1.876330E+01
2.000000E+00	1.943650E+01
2.100000E+00	2.030301E+01
2.200000E+00	2.129562E+01
2.300000E+00	2.223717E+01
2.400000E+00	2.379796E+01
2.500000E+00	2.533035E+01
2.600000E+00	2.726328E+01
2.700000E+00	2.919523E+01
2.800000E+00	3.130149E+01
2.900000E+00	3.379367E+01
3.000000E+00	3.613788E+01
3.100000E+00	3.863504E+01
3.200000E+00	4.125922E+01
3.300000E+00	4.387643E+01
3.400000E+00	4.637112E+01
3.500000E+00	4.894322E+01
3.600000E+00	5.103017E+01
3.700000E+00	5.358035E+01
3.800000E+00	5.590298E+01
3.900000E+00	5.807847E+01
4.000000E+00	6.014466E+01
4.100000E+00	6.213453E+01
4.200000E+00	6.390636E+01
4.300000E+00	6.569486E+01
4.400000E+00	6.753870E+01
4.500000E+00	6.887589E+01
4.600000E+00	7.046001E+01
4.700000E+00	7.216620E+01
4.800000E+00	7.369949E+01
4.900000E+00	7.542585E+01
5.000000E+00	7.727344E+01
5.100000E+00	7.885931E+01
5.200000E+00	8.071099E+01
5.300000E+00	8.229912E+01
5.400000E+00	8.435368E+01
5.500000E+00	8.637280E+01
5.600000E+00	8.802647E+01
5.700000E+00	8.988275E+01
5.800000E+00	9.184061E+01
5.900000E+00	9.366280E+01
6.000000E+00	9.544687E+01
6.100000E+00	9.754792E+01
6.200000E+00	9.955050E+01
6.300000E+00	1.013295E+02
6.400000E+00	1.027692E+02
6.500000E+00	1.040672E+02
6.600000E+00	1.056026E+02
6.700000E+00	1.071739E+02
6.800000E+00	1.084563E+02
6.900000E+00	1.096175E+02
7.000000E+00	1.104821E+02
7.100000E+00	1.115148E+02
7.200000E+00	1.123786E+02
7.300000E+00	1.130721E+02
7.400000E+00	1.137347E+02
7.500000E+00	1.143207E+02
7.600000E+00	1.144871E+02
7.700000E+00	1.148246E+02
7.800000E+00	1.152489E+02
7.900000E+00	1.155895E+02
8.000000E+00	1.158234E+02
8.100000E+00	1.160558E+02
8.200000E+00	1.161734E+02
8.300000E+00	1.163426E+02
8.400000E+00	1.164057E+02
8.500000E+00	1.159158E+02
8.600000E+00	1.159000E+02
8.700000E+00	1.157065E+02
8.800000E+00	1.155731E+02
8.900000E+00	1.152399E+02
9.000000E+00	1.148049E+02
9.100000E+00	1.144458E+02
9.200000E+00	1.142399E+02
9.300000E+00	1.137720E+02
9.400000E+00	1.131573E+02
9.500000E+00	1.131258E+02
9.600000E+00	1.128246E+02
9.700000E+00	1.122221E+02
9.800000E+00	1.117774E+02
9.900000E+00	1.113286E+02
1.000000E+01	1.109044E+02
1.010000E+01	1.106955E+02
1.020000E+01	1.102373E+02
1.030000E+01	1.097091E+02
1.040000E+01	1.096804E+02
1.050000E+01	1.090489E+02
1.060000E+01	1.085381E+02
1.070000E+01	1.082521E+02
1.080000E+01	1.079448E+02
1.090000E+01	1.076654E+02
1.100000E+01	1.077901E+02
1.110000E+01	1.074900E+02
1.120000E+01	1.074634E+02
1.130000E+01	1.073503E+02
1.140000E+01	1.074640E+02
1.150000E+01	1.078863E+02
1.160000E+01	1.076411E+02
1.170000E+01	1.076245E+02
1.180000E+01	1.077217E+02
1.190000E+01	1.076356E+02
1.200000E+01	1.076663E+02
1.210000E+01	1.082250E+02
1.220000E+01	1.086551E+02
1.230000E+01	1.087166E+02
1.240000E+01	1.089444E+02
1.250000E+01	1.093984E+02
1.260000E+01	1.093931E+02
1.270000E+01	1.101065E+02
1.280000E+01	1.103350E+02
1.290000E+01	1.111428E+02
1.300000E+01	1.118754E+02
1.310000E+01	1.126219E+02
1.320000E+01	1.136737E+02
1.330000E+01	1.145609E+02
1.340000E+01	1.152228E+02
1.350000E+01	1.160555E+02
1.360000E+01	1.173084E+02
1.370000E+01	1.178867E+02
1.380000E+01	1.185219E+02
1.390000E+01	1.192541E+02
1.400000E+01	1.201367E+02
1.410000E+01	1.210955E+02
1.420000E+01	1.221908E+02
1.430000E+01	1.228541E+02
1.440000E+01	1.239399E+02
1.450000E+01	1.243840E+02
1.460000E+01	1.250685E+02
1.470000E+01	1.259768E+02
1.480000E+01	1.270697E+02
1.490000E+01	1.279588E+02
1.500000E+01	1.288784E+02
1.510000E+01	1.297753E+02
1.520000E+01	1.304568E+02
1.530000E+01	1.310250E+02
1.540000E+01	1.316838E+02
1.550000E+01	1.322263E+02
1.560000E+01	1.323502E+02
1.570000E+01	1.327743E+02
1.580000E+01	1.331881E+02
1.590000E+01	1.337645E+02
1.600000E+01	1.341702E+02
1.610000E+01	1.343934E+02
1.620000E+01	1.349329E+02
1.630000E+01	1.352038E+02
1.640000E+01	1.356266E+02
1.650000E+01	1.359500E+02
1.660000E+01	1.361087E+02
1.670000E+01	1.362101E+02
1.680000E+01	1.364028E+02
1.690000E+01	1.364788E+02
1.700000E+01	1.365785E+02
1.710000E+01	1.368098E+02
1.720000E+01	1.369156E+02
1.730000E+01	1.370996E+02
1.740000E+01	1.372713E+02
1.750000E+01	1.370954E+02
1.760000E+01	1.373852E+02
1.770000E+01	1.375901E+02
1.780000E+01	1.378061E+02
1.790000E+01	1.377793E+02
1.800000E+01	1.377581E+02
1.810000E+01	1.377673E+02
1.820000E+01	1.379005E+02
1.830000E+01	1.378406E+02
1.840000E+01	1.377968E+02
1.850000E+01	1.378461E+02
1.860000E+01	1.378939E+02
1.870000E+01	1.377831E+02
1.880000E+01	1.376005E+02
1.890000E+01	1.374827E+02
1.900000E+01	1.374630E+02
1.910000E+01	1.373836E+02
1.920000E+01	1.372814E+02
1.930000E+01	1.373624E+02
1.940000E+01	1.372489E+02
1.950000E+01	1.371322E+02
1.960000E+01	1.373202E+02
1.970000E+01	1.371801E+02
1.980000E+01	1.372262E+02
1.990000E+01	1.372327E+02
2.000000E+01	1.373612E+02
2.010000E+01	1.373950E+02
2.020000E+01	1.376136E+02
2.030000E+01	1.378951E+02
2.040000E+01	1.378389E+02
2.050000E+01	1.381785E+02
2.060000E+01	1.384815E+02
2.070000E+01	1.387710E+02
2.080000E+01	1.390634E+02
2.090000E+01	1.394420E+02
2.100000E+01	1.397222E+02
2.110000E+01	1.400314E+02
2.120000E+01	1.403304E+02
2.130000E+01	1.408642E+02
2.140000E+01	1.412784E+02
2.150000E+01	1.417778E+02
2.160000E+01	1.423380E+02
2.170000E+01	1.427806E+02
2.180000E+01	1.433137E+02
2.190000E+01	1.438174E+02
2.200000E+01	1.443244E+02
2.210000E+01	1.447131E+02
2.220000E+01	1.449496E+02
2.230000E+01	1.452657E+02
2.240000E+01	1.457275E+02
2.250000E+01	1.462954E+02
2.260000E+01	1.469138E+02
2.270000E+01	1.475592E+02
2.280000E+01	1.478782E+02
2.290000E+01	1.485122E+02
2.300000E+01	1.489561E+02
2.310000E+01	1.495118E+02
2.320000E+01	1.500051E+02
2.330000E+01	1.502888E+02
2.340000E+01	1.505029E+02
2.350000E+01	1.510914E+02
2.360000E+01	1.511318E+02
2.370000E+01	1.513764E+02
2.380000E+01	1.517500E+02
2.390000E+01	1.520687E+02
2.400000E+01	1.525078E+02
2.410000E+01	1.529805E+02
2.420000E+01	1.532013E+02
2.430000E+01	1.534897E+02
2.440000E+01	1.537828E+02
2.450000E+01	1.542388E+02
2.460000E+01	1.548328E+02
2.470000E+01	1.549688E+02
2.480000E+01	1.550833E+02
2.490000E+01	1.554288E+02
2.500000E+01	1.559487E+02
2.510000E+01	1.565713E+02
2.520000E+01	1.568195E+02
2.530000E+01	1.569349E+02
2.540000E+01	1.574623E+02
2.550000E+01	1.578730E+02
2.560000E+01	1.580893E+02
2.570000E+01	1.581746E+02
2.580000E+01	1.582590E+02
2.590000E+01	1.582926E+02
2.600000E+01	1.584303E+02
2.610000E+01	1.587229E+02
2.620000E+01	1.590355E+02
2.630000E+01	1.590402E+02
2.640000E+01	1.593325E+02
2.650000E+01	1.591038E+02
2.660000E+01	1.590822E+02
2.670000E+01	1.591588E+02
2.680000E+01	1.592389E+02
2.690000E+01	1.592803E+02
2.700000E+01	1.591537E+02
2.710000E+01	1.591303E+02
2.720000E+01	1.589582E+02
2.730000E+01	1.587436E+02
2.740000E+01	1.586582E+02
2.750000E+01	1.583688E+02
2.760000E+01	1.579951E+02
2.770000E+01	1.577958E+02
2.780000E+01	1.572037E+02
2.790000E+01	1.569691E+02
2.800000E+01	1.565560E+02
2.810000E+01	1.565539E+02
2.820000E+01	1.562079E+02
2.830000E+01	1.558999E+02
2.840000E+01	1.555058E+02
2.850000E+01	1.554925E+02
2.860000E+01	1.552348E+02
2.870000E+01	1.549841E+02
2.880000E+01	1.545863E+02
2.890000E+01	1.543040E+02
2.900000E+01	1.541464E+02
2.910000E+01	1.541163E+02
2.920000E+01	1.539971E+02
2.930000E+01	1.538216E+02
2.940000E+01	1.534890E+02
2.950000E+01	1.531367E+02
2.960000E+01	1.529896E+02
2.970000E+01	1.530490E+02
2.980000E+01	1.532525E+02
2.990000E+01	1.535565E+02
3.000000E+01	1.533227E+02
3.010000E+01	1.529872E+02
3.020000E+01	1.530315E+02
3.030000E+01	1.530108E+02
3.040000E+01	1.532640E+02
3.050000E+01	1.532325E+02
3.060000E+01	1.530954E+02
3.070000E+01	1.530541E+02
3.080000E+01	1.530101E+02
3.090000E+01	1.529927E+02
3.100000E+01	1.533341E+02
3.110000E+01	1.533407E+02
3.120000E+01	1.533442E+02
3.130000E+01	1.533718E+02
3.140000E+01	1.533768E+02
3.150000E+01	1.537925E+02
3.160000E+01	1.539309E+02
3.170000E+01	1.543007E+02
3.180000E+01	1.545498E+02
3.190000E+01	1.545766E+02
3.200000E+01	1.546239E+02
3.210000E+01	1.550420E+02
3.220000E+01	1.546306E+02
3.230000E+01	1.547049E+02
3.240000E+01	1.547446E+02
3.250000E+01	1.548636E+02
3.260000E+01	1.547163E+02
3.270000E+01	1.552293E+02
3.280000E+01	1.556973E+02
3.290000E+01	1.559634E+02
3.300000E+01	1.562903E+02
3.310000E+01	1.567873E+02
3.320000E+01	1.569455E+02
3.330000E+01	1.569714E+02
3.340000E+01	1.572698E+02
3.350000E+01	1.571242E+02
3.360000E+01	1.569393E+02
3.370000E+01	1.568703E+02
3.380000E+01	1.573558E+02
3.390000E+01	1.572299E+02
3.400000E+01	1.575399E+02
3.410000E+01	1.575020E+02
3.420000E+01	1.578434E+02
3.430000E+01	1.581080E+02
3.440000E+01	1.585370E+02
3.450000E+01	1.588182E+02
3.460000E+01	1.589604E+02
3.470000E+01	1.584475E+02
3.480000E+01	1.582169E+02
3.490000E+01	1.585248E+02
3.500000E+01	1.583797E+02
3.510000E+01	1.580224E+02
3.520000E+01	1.577073E+02
3.530000E+01	1.579388E+02
3.540000E+01	1.581470E+02
3.550000E+01	1.582083E+02
3.560000E+01	1.575186E+02
3.570000E+01	1.573076E+02
3.580000E+01	1.572579E+02
3.590000E+01	1.568858E+02
3.600000E+01	1.567542E+02
3.610000E+01	1.567252E+02
3.620000E+01	1.564847E+02
3.630000E+01	1.562264E+02
3.640000E+01	1.562477E+02
3.650000E+01	1.559238E+02
3.660000E+01	1.558428E+02
3.670000E+01	1.557321E+02
3.680000E+01	1.554886E+02
3.690000E+01	1.552775E+02
3.700000E+01	1.548861E+02
3.710000E+01	1.547236E+02
3.720000E+01	1.544459E+02
3.730000E+01	1.541895E+02
3.740000E+01	1.539167E+02
3.750000E+01	1.539980E+02
3.760000E+01	1.544692E+02
3.770000E+01	1.539794E+02
3.780000E+01	1.535640E+02
3.790000E+01	1.533033E+02
3.800000E+01	1.531071E+02
3.810000E+01	1.529160E+02
3.820000E+01	1.526790E+02
3.830000E+01	1.523942E+02
3.840000E+01	1.524773E+02
3.850000E+01	1.526322E+02
3.860000E+01	1.524027E+02
3.870000E+01	1.522737E+02
3.880000E+01	1.520215E+02
3.890000E+01	1.520029E+02
3.900000E+01	1.519909E+02
3.910000E+01	1.520095E+02
3.920000E+01	1.518763E+02
3.930000E+01	1.517891E+02
3.940000E+01	1.515645E+02
3.950000E+01	1.514440E+02
3.960000E+01	1.516699E+02
3.970000E+01	1.517881E+02
3.980000E+01	1.518967E+02
3.990000E+01	1.518769E+02
4.000000E+01	1.518645E+02
4.010000E+01	9.108180E+00
4.020000E+01	9.095433E+00
4.030000E+01	9.078596E+00
4.040000E+01	9.043875E+00
4.050000E+01	9.006695E+00
4.060000E+01	8.952472E+00
4.070000E+01	8.920148E+00
4.080000E+01	8.874522E+00
4.090000E+01	8.830418E+00
4.100000E+01	8.811523E+00
4.110000E+01	8.798066E+00
4.120000E+01	8.778965E+00
4.130000E+01	8.747660E+00
4.140000E+01	8.701008E+00
4.150000E+01	8.661638E+00
4.160000E+01	8.624981E+00
4.170000E+01	8.576035E+00
4.180000E+01	8.552183E+00
4.190000E+01	8.539146E+00
4.200000E+01	8.520200E+00
4.210000E+01	8.499715E+00
4.220000E+01	8.464988E+00
4.230000E+01	8.420020E+00
4.240000E+01	8.388954E+00
4.250000E+01	8.344982E+00
4.260000E+01	8.301829E+00
4.270000E+01	8.286042E+00
4.280000E+01	8.270598E+00
4.290000E+01	8.252310E+00
4.300000E+01	8.218936E+00
4.310000E+01	8.178712E+00
4.320000E+01	8.145841E+00
4.330000E+01	8.111711E+00
4.340000E+01	8.062162E+00
4.350000E+01	8.040391E+00
4.360000E+01	8.027883E+00
4.370000E+01	8.010510E+00
4.380000E+01	7.990875E+00
4.390000E+01	7.956881E+00
4.400000E+01	7.926213E+00
4.410000E+01	7.892586E+00
4.420000E+01	7.858614E+00
4.430000E+01	7.825510E+00
4.440000E+01	7.807735E+00
4.450000E+01	7.790949E+00
4.460000E+01	7.775215E+00
4.470000E+01	7.748039E+00
4.480000E+01	7.733905E+00
4.490000E+01	7.700939E+00
4.500000E+01	7.667632E+00
4.510000E+01	7.634424E+00
4.520000E+01	7.611631E+00
4.530000E+01	7.595020E+00
4.540000E+01	7.579870E+00
4.550000E+01	7.555961E+00
4.560000E+01	7.548257E+00
4.570000E+01	7.515906E+00
4.580000E+01	7.481314E+00
4.590000E+01	7.456804E+00
4.600000E+01	7.424273E+00
4.610000E+01	7.405054E+00
4.620000E+01	7.390154E+00
4.630000E+01	7.373256E+00
4.640000E+01	7.367293E+00
4.650000E+01	7.360370E+00
4.660000E+01	7.326952E+00
4.670000E+01	7.306896E+00
4.680000E+01	7.278462E+00
4.690000E+01	7.251647E+00
4.700000E+01	7.237948E+00
4.710000E+01	7.222518E+00
4.720000E+01	7.223135E+00
4.730000E+01	7.218320E+00
4.740000E+01	7.193449E+00
4.750000E+01	7.171072E+00
4.760000E+01	7.154447E+00
4.770000E+01	7.123158E+00
4.780000E+01	7.095659E+00
4.790000E+01	7.082283E+00
4.800000E+01	7.079277E+00
4.810000E+01	7.082644E+00
4.820000E+01	7.071692E+00
4.830000E+01	7.056559E+00
4.840000E+01	7.040072E+00
4.850000E+01	7.009499E+00
4.860000E+01	6.978706E+00
4.870000E+01	6.958508E+00
4.880000E+01	6.962912E+00
4.890000E+01	6.964369E+00
4.900000E+01	6.958424E+00
4.910000E+01	6.948649E+00
4.920000E+01	6.933364E+00
4.930000E+01	6.914448E+00
4.940000E+01	6.882687E+00
4.950000E+01	6.854631E+00
4.960000E+01	6.845298E+00
4.970000E+01	6.849870E+00
4.980000E+01	6.846638E+00
4.990000E+01	6.851365E+00
5.000000E+01	6.846756E+00
5.010000E+01	6.825600E+00
5.020000E+01	6.798437E+00
5.030000E+01	6.771424E+00
5.040000E+01	6.767813E+00
5.050000E+01	6.773927E+00
5.060000E+01	6.773776E+00
5.070000E+01	6.781644E+00
5.080000E+01	6.789860E+00
5.090000E+01	6.768846E+00
5.100000E+01	6.750797E+00
5.110000E+01	6.715949E+00
5.120000E+01	6.688486E+00
5.130000E+01	6.698612E+00
5.140000E+01	6.705189E+00
5.150000E+01	6.722201E+00
5.160000E+01	6.730073E+00
5.170000E+01	6.711937E+00
5.180000E+01	6.690332E+00
5.190000E+01	6.652747E+00
5.200000E+01	6.621401E+00
5.210000E+01	6.621705E+00
5.220000E+01	6.630559E+00
5.230000E+01	6.635147E+00
5.240000E+01	6.648779E+00
5.250000E+01	6.631217E+00
5.260000E+01	6.609551E+00
5.270000E+01	6.578880E+00
5.280000E+01	6.542877E+00
5.290000E+01	6.517972E+00
5.300000E+01	6.518755E+00
5.310000E+01	6.523455E+00
5.320000E+01	6.530801E+00
5.330000E+01	6.533396E+00
5.340000E+01	6.514818E+00
5.350000E+01	6.494130E+00
5.360000E+01	6.456481E+00
5.370000E+01	6.428678E+00
5.380000E+01	6.418056E+00
5.390000E+01	6.426475E+00
5.400000E+01	6.430041E+00
5.410000E+01	6.438858E+00
5.420000E+01	6.424346E+00
5.430000E+01	6.405936E+00
5.440000E+01	6.374583E+00
5.450000E+01	6.338351E+00
5.460000E+01	6.314347E+00
5.470000E+01	6.313372E+00
5.480000E+01	6.318498E+00
5.490000E+01	6.333108E+00
5.500000E+01	6.335679E+00
5.510000E+01	6.316564E+00
5.520000E+01	6.283835E+00
5.530000E+01	6.244526E+00
5.540000E+01	6.216490E+00
5.550000E+01	6.209660E+00
5.560000E+01	6.214752E+00
5.570000E+01	6.215882E+00
5.580000E+01	6.228626E+00
5.590000E+01	6.215312E+00
5.600000E+01	6.197955E+00
5.610000E+01	6.158528E+00
5.620000E+01	6.122330E+00
5.630000E+01	6.098336E+00
5.640000E+01	6.095390E+00
5.650000E+01	6.103296E+00
5.660000E+01	6.112791E+00
5.670000E+01	6.114583E+00
5.680000E+01	6.094219E+00
5.690000E+01	6.061996E+00
5.700000E+01	6.023878E+00
5.710000E+01	5.996001E+00
5.720000E+01	5.980317E+00
5.730000E+01	5.988257E+00
5.740000E+01	5.994367E+00
5.750000E+01	6.005681E+00
5.760000E+01	5.990798E+00
5.770000E+01	5.971625E+00
5.780000E+01	5.933875E+00
5.790000E+01	5.899725E+00
5.800000E+01	5.872168E+00
5.810000E+01	5.861850E+00
5.820000E+01	5.870366E+00
5.830000E+01	5.874871E+00
5.840000E+01	5.877145E+00
5.850000E+01	5.859539E+00
5.860000E+01	5.825652E+00
5.870000E+01	5.788947E+00
5.880000E+01	5.761553E+00
5.890000E+01	5.742492E+00
5.900000E+01	5.741911E+00
5.910000E+01	5.747826E+00
5.920000E+01	5.745147E+00
5.930000E+01	5.739691E+00
5.940000E+01	5.722058E+00
5.950000E+01	5.683224E+00
5.960000E+01	5.649368E+00
5.970000E+01	5.622125E+00
5.980000E+01	5.605095E+00
5.990000E+01	5.606846E+00
6.000000E+01	5.613193E+00
6.010000E+01	5.614853E+00
6.020000E+01	5.599093E+00
6.030000E+01	5.561882E+00
6.040000E+01	5.525529E+00
6.050000E+01	5.498073E+00
6.060000E+01	5.477423E+00
6.070000E+01	5.480365E+00
6.080000E+01	5.486746E+00
6.090000E+01	5.489978E+00
6.100000E+01	5.485997E+00
6.110000E+01	5.464615E+00
6.120000E+01	5.425106E+00
6.130000E+01	5.390838E+00
6.140000E+01	5.361665E+00
6.150000E+01	5.351404E+00
6.160000E+01	5.359546E+00
6.170000E+01	5.373232E+00
6.180000E+01	5.373532E+00
6.190000E+01	5.361486E+00
6.200000E+01	5.323918E+00
6.210000E+01	5.289650E+00
6.220000E+01	5.255780E+00
6.230000E+01	5.227741E+00
6.240000E+01	5.229286E+00
6.250000E+01	5.236159E+00
6.260000E+01	5.239405E+00
6.270000E+01	5.235798E+00
6.280000E+01	5.212891E+00
6.290000E+01	5.176173E+00
6.300000E+01	5.142630E+00
6.310000E+01	5.114804E+00
6.320000E+01	5.094579E+00
6.330000E+01	5.096499E+00
6.340000E+01	5.103645E+00
6.350000E+01	5.105106E+00
6.360000E+01	5.097943E+00
6.370000E+01	5.059076E+00
6.380000E+01	5.025131E+00
6.390000E+01	4.997267E+00
6.400000E+01	4.968692E+00
6.410000E+01	4.964369E+00
6.420000E+01	4.970615E+00
6.430000E+01	4.958761E+00
6.440000E+01	4.957729E+00
6.450000E+01	4.943638E+00
6.460000E+01	4.904839E+00
6.470000E+01	4.872794E+00
6.480000E+01	4.844471E+00
6.490000E+01	4.817832E+00
6.500000E+01	4.814930E+00
6.510000E+01	4.822411E+00
6.520000E+01	4.827060E+00
6.530000E+01	4.813189E+00
6.540000E+01	4.775058E+00
6.550000E+01	4.743070E+00
6.560000E+01	4.712291E+00
6.570000E+01	4.683391E+00
6.580000E+01	4.677665E+00
6.590000E+01	4.678047E+00
6.600000E+01	4.674065E+00
6.610000E+01	4.676440E+00
6.620000E+01	4.642749E+00
6.630000E+01	4.607742E+00
6.640000E+01	4.575613E+00
6.650000E+01	4.541325E+00
6.660000E+01	4.515502E+00
6.670000E+01	4.513960E+00
6.680000E+01	4.522821E+00
6.690000E+01	4.520263E+00
6.700000E+01	4.512894E+00
6.710000E+01	4.474570E+00
6.720000E+01	4.442205E+00
6.730000E+01	4.408413E+00
6.740000E+01	4.380242E+00
6.750000E+01	4.369957E+00
6.760000E+01	4.372785E+00
6.770000E+01	4.359730E+00
6.780000E+01	4.358711E+00
6.790000E+01	4.339411E+00
6.800000E+01	4.302959E+00
6.810000E+01	4.271603E+00
6.820000E+01	4.237376E+00
6.830000E+01	4.209225E+00
6.840000E+01	4.203883E+00
6.850000E+01	4.200047E+00
6.860000E+01	4.195799E+00
6.870000E+01	4.191369E+00
6.880000E+01	4.158801E+00
6.890000E+01	4.126770E+00
6.900000E+01	4.096234E+00
6.910000E+01	4.067357E+00
6.920000E+01	4.052052E+00
6.930000E+01	4.049974E+00
6.940000E+01	4.032219E+00
6.950000E+01	4.031686E+00
6.960000E+01	4.011474E+00
6.970000E+01	3.974460E+00
6.980000E+01	3.944325E+00
6.990000E+01	3.912675E+00
7.000000E+01	3.884153E+00
7.010000E+01	3.871162E+00
7.020000E+01	3.866574E+00
7.030000E+01	3.862410E+00
7.040000E+01	3.848572E+00
7.050000E+01	3.812728E+00
7.060000E+01	3.780245E+00
7.070000E+01	3.748349E+00
7.080000E+01	3.719173E+00
7.090000E+01	3.691072E+00
7.100000E+01	3.691116E+00
7.110000E+01	3.675410E+00
7.120000E+01	3.677353E+00
7.130000E+01	3.652954E+00
7.140000E+01	3.618288E+00
7.150000E+01	3.587644E+00
7.160000E+01	3.553629E+00
7.170000E+01	3.525360E+00
7.180000E+01	3.521972E+00
7.190000E+01	3.510490E+00
7.200000E+01	3.511090E+00
7.210000E+01	3.495505E+00
7.220000E+01	3.470917E+00
7.230000E+01	3.439018E+00
7.240000E+01	3.406849E+00
7.250000E+01	3.377591E+00
7.260000E+01	3.371801E+00
7.270000E+01	3.365481E+00
7.280000E+01	3.354286E+00
7.290000E+01	3.357427E+00
7.300000E+01	3.335019E+00
7.310000E+01	3.306055E+00
7.320000E+01	3.274581E+00
7.330000E+01	3.241268E+00
7.340000E+01	3.218387E+00
7.350000E+01	3.213127E+00
7.360000E+01	3.196762E+00
7.370000E+01	3.198419E+00
7.380000E+01	3.184291E+00
7.390000E+01	3.158067E+00
7.400000E+01	3.125999E+00
7.410000E+01	3.093880E+00
7.420000E+01	3.065517E+00
7.430000E+01	3.059372E+00
7.440000E+01	3.044496E+00
7.450000E+01	3.034943E+00
7.460000E+01	3.043605E+00
7.470000E+01	3.014661E+00
7.480000E+01	2.986993E+00
7.490000E+01	2.955839E+00
7.500000E+01	2.922887E+00
7.510000E+01	2.904406E+00
7.520000E+01	2.896400E+00
7.530000E+01	2.890633E+00
7.540000E+01	2.891018E+00
7.550000E+01	2.871512E+00
7.560000E+01	2.848955E+00
7.570000E+01	2.818790E+00
7.580000E+01	2.785480E+00
7.590000E+01	2.761476E+00
7.600000E+01	2.753702E+00
7.610000E+01	2.732246E+00
7.620000E+01	2.735262E+00
7.630000E+01	2.730508E+00
7.640000E+01	2.705816E+00
7.650000E+01	2.680294E+00
7.660000E+01	2.649062E+00
7.670000E+01	2.616481E+00
7.680000E+01	2.598767E+00
7.690000E+01	2.594866E+00
7.700000E+01	2.587365E+00
7.710000E+01	2.585489E+00
7.720000E+01	2.567562E+00
7.730000E+01	2.543295E+00
7.740000E+01	2.514874E+00
7.750000E+01	2.482250E+00
7.760000E+01	2.455782E+00
7.770000E+01	2.451430E+00
7.780000E+01	2.433344E+00
7.790000E+01	2.429997E+00
7.800000E+01	2.424905E+00
7.810000E+01	2.403115E+00
7.820000E+01	2.381821E+00
7.830000E+01	2.349324E+00
7.840000E+01	2.317367E+00
7.850000E+01	2.306705E+00
7.860000E+01	2.299237E+00
7.870000E+01	2.291116E+00
7.880000E+01	2.289672E+00
7.890000E+01	2.272220E+00
7.900000E+01	2.250653E+00
7.910000E+01	2.229527E+00
7.920000E+01	2.195714E+00
7.930000E+01	2.178449E+00
7.940000E+01	2.172733E+00
7.950000E+01	2.150888E+00
7.960000E+01	2.148111E+00
7.970000E+01	2.143765E+00
7.980000E+01	2.123453E+00
7.990000E+01	2.102857E+00
8.000000E+01	2.077547E+00
8.010000E+01	2.044808E+00
8.020000E+01	2.031476E+00
8.030000E+01	2.023203E+00
8.040000E+01	2.020355E+00
8.050000E+01	2.019633E+00
8.060000E+01	1.999314E+00
8.070000E+01	1.975542E+00
8.080000E+01	1.949646E+00
8.090000E+01	1.916437E+00
8.100000E+01	1.898685E+00
8.110000E+01	1.891444E+00
8.120000E+01	1.875265E+00
8.130000E+01	1.878606E+00
8.140000E+01	1.875606E+00
8.150000E+01	1.852672E+00
8.160000E+01	1.829272E+00
8.170000E+01	1.800858E+00
8.180000E+01	1.768024E+00
8.190000E+01	1.759983E+00
8.200000E+01	1.754898E+00
8.210000E+01	1.749155E+00
8.220000E+01	1.745484E+00
8.230000E+01	1.728485E+00
8.240000E+01	1.710845E+00
8.250000E+01	1.688660E+00
8.260000E+01	1.658653E+00
8.270000E+01	1.643118E+00
8.280000E+01	1.638972E+00
8.290000E+01	1.625286E+00
8.300000E+01	1.617333E+00
8.310000E+01	1.605017E+00
8.320000E+01	1.588389E+00
8.330000E+01	1.569953E+00
8.340000E+01	1.544943E+00
8.350000E+01	1.512700E+00
8.360000E+01	1.504727E+00
8.370000E+01	1.497006E+00
8.380000E+01	1.493349E+00
8.390000E+01	1.488834E+00
8.400000E+01	1.468339E+00
8.410000E+01	1.452211E+00
8.420000E+01	1.432300E+00
8.430000E+01	1.401244E+00
8.440000E+01	1.388510E+00
8.450000E+01	1.381812E+00
8.460000E+01	1.368859E+00
8.470000E+01	1.364266E+00
8.480000E+01	1.359866E+00
8.490000E+01	1.344571E+00
8.500000E+01	1.326233E+00
8.510000E+01	1.304634E+00
8.520000E+01	1.273278E+00
8.530000E+01	1.264603E+00
8.540000E+01	1.263638E+00
8.550000E+01	1.261533E+00
8.560000E+01	1.254376E+00
8.570000E+01	1.233304E+00
8.580000E+01	1.217827E+00
8.590000E+01	1.197720E+00
8.600000E+01	1.173203E+00
8.610000E+01	1.163013E+00
8.620000E+01	1.155098E+00
8.630000E+01	1.154349E+00
8.640000E+01	1.148079E+00
8.650000E+01	1.135713E+00
8.660000E+01	1.120840E+00
8.670000E+01	1.102352E+00
8.680000E+01	1.081605E+00
8.690000E+01	1.051051E+00
8.700000E+01	1.044678E+00
8.710000E+01	1.040116E+00
8.720000E+01	1.036397E+00
